N,P,K,temperature,humidity,ph,rainfall,label
31,25,12,15.474385663224453,99.91003866438814,7.016482298,121.53800589436804,orange
12,6,8,30.079396583125433,85.43244128658523,6.388617138,93.04574160065737,orange
12,29,13,26.17642123673628,87.08956965494815,7.57125447,113.97475240662895,orange
26,11,11,17.61835928150264,100.0,7.609348255,125.68889088709108,orange
19,24,15,20.87466507045078,96.42483149908718,7.137136973,124.98592248552491,orange
39,21,9,15.344682462285963,87.18797452396824,6.354022554,91.8257184064824,orange
16,29,13,33.855976503206115,99.13037586606944,6.196907944,136.4098514131929,orange
36,29,13,24.807882910098897,95.86092095115438,7.829507245,110.07689774950273,orange
37,23,12,33.47185122764749,98.67471711878989,6.395258356,117.78392443339985,orange
39,9,15,23.334922954379756,85.95228267334359,7.992041984,112.9822550859172,orange
31,5,14,17.420367279822884,83.84287650966101,6.583411671,99.75615588868558,orange
18,12,8,14.865020884382414,100.0,6.206053072,124.31364919545297,orange
20,20,10,11.496050739427504,93.49912833457796,6.976997772000001,108.07251404855707,orange
5,8,5,14.55216884156505,86.32541493844556,6.562594972,131.53261439036078,orange
20,8,12,26.29937340091892,88.86841636346686,7.260416405,103.90484885779983,orange
25,21,11,27.24372114764476,83.74501400891955,6.460044777999999,86.00707674207018,orange
14,19,14,13.999534782961643,100.0,6.699164936,104.25392696544311,orange
37,18,12,7.939223438924381,90.13758604045353,7.401121811,120.30980987146927,orange
26,15,6,18.79745943566392,94.54256612796829,6.912033409,106.79628495526859,orange
13,22,5,16.764807054569147,91.5801013353487,7.764040111,86.83915133946799,orange
32,25,9,8.278188348004091,84.25235696837859,7.796034006,89.75450803465074,orange
19,7,9,25.782149052018926,82.51938698556079,6.969883482999999,99.34679704800251,orange
28,7,9,38.12182847196365,95.28017288430428,6.730757538,97.00772449659104,orange
24,30,11,28.77021421993601,100.0,6.601395755,96.50622622136278,orange
7,17,10,7.461499011160327,96.72865390810456,6.465913274,113.90373512787124,orange
18,23,8,17.904860507255254,85.92516758522378,6.41354791,90.28014388578218,orange
7,20,12,21.15585695565705,100.0,6.475275337,94.00871728725443,orange
20,23,11,27.71094128151323,87.09508844658282,6.407715561,127.73085156414258,orange
18,14,11,25.363467363320407,99.22981168642727,6.550814117000001,121.1459567398083,orange
34,11,10,34.45983115131153,96.83099336473482,7.36220835,127.4047243885184,orange
20,29,10,25.784689883964358,100.0,7.36549204,111.60341600348866,orange
37,24,13,19.607486378044413,97.49797439293945,7.8546243,91.12693692865292,orange
12,8,10,16.23171525404357,97.22944848623139,7.995848977,103.79476296131759,orange
34,10,14,36.373128169887146,92.82062580671385,6.725600855,99.53568028364788,orange
6,13,9,31.307238773228885,86.1168639653368,7.786725333,99.38810020301426,orange
27,30,5,35.014996980467494,81.4740298666038,7.656978112000001,127.97126319026587,orange
13,8,12,27.06734172566582,86.8499235505902,7.105904818,96.22406144577124,orange
6,7,7,23.221142654548494,91.0435313347697,7.199106204,113.95735249026767,orange
40,17,15,18.952874726108988,81.07748536496464,7.871063004,118.3107751878474,orange
31,26,9,14.4629664071635,100.0,7.566165721,109.7584030282604,orange
61,68,50,37.93034213668558,92.18465005815467,6.7932454170000005,238.98628095436257,papaya
58,46,45,40.89285883423907,99.7296944404963,6.576261427,73.66675494761348,papaya
45,47,55,33.50220252625792,84.49066516372388,6.751452932,119.38200671819533,papaya
39,65,53,31.817856608552574,91.06448229407523,6.560743092999999,252.1342081651465,papaya
31,68,45,44.31977168771972,94.39962525685704,6.938313356,178.30604847752352,papaya
70,68,45,36.28133955707497,89.76492126678026,6.991626158,187.32951036859077,papaya
68,62,50,31.184962073810453,93.40926510984147,6.977700268,208.2942712718339,papaya
34,65,47,22.843653935887463,95.73556254444684,6.833768535,185.08043007901253,papaya
38,68,54,24.732223777755223,98.69811914349113,6.739170045,191.68851102390502,papaya
69,64,47,41.57536133267967,85.07844165930769,6.993473247000001,168.08775876603096,papaya
58,51,47,37.16324004874237,99.28174996858284,6.757470637000001,210.36280087707206,papaya
59,47,53,28.71893932949126,82.28842336379688,6.8506632320000005,45.510587266174696,papaya
44,64,54,34.515319185435764,91.55908414129215,6.74274935,230.25254516737758,papaya
56,57,48,33.99951708718895,85.72883134703339,6.506120752,67.58155550925238,papaya
69,60,54,37.41713746851555,91.77407278770654,6.98992719,138.032861446885,papaya
56,58,49,39.284579550279965,84.68112448721712,6.69215564,184.4481290177151,papaya
49,55,53,36.320074892673084,85.79113257933203,6.544029776,72.79739910303755,papaya
38,51,52,35.19833201910224,84.633387678499,6.927803911,98.57052733962004,papaya
54,65,47,30.14499851362443,90.75319193050797,6.721835879,160.9311312630038,papaya
57,57,51,41.28554688673113,98.79593243218599,6.99223441,86.98460076136256,papaya
39,52,53,29.943802257471518,93.22628508096557,6.704204398,36.01693479455431,papaya
58,67,45,40.24483583755182,91.89120455334782,6.702424548,53.76110466835098,papaya
61,64,52,46.06611448130692,92.20440824808789,6.641098708,107.42559942081496,papaya
34,62,55,25.374924893953082,100.0,6.585346229,254.16001742724532,papaya
31,48,45,44.31018676401971,100.0,6.563134737,142.18733021184437,papaya
47,46,52,20.085835298667014,85.65841931670303,6.502289472999999,199.0802924626412,papaya
32,68,52,36.1124486205064,89.192228797228,6.800321319,247.08554818124324,papaya
36,59,46,32.617323915832365,86.89191334979095,6.721130542999999,109.01389218200814,papaya
61,51,51,42.52662996461359,92.39600717592931,6.574677594,114.29681118379676,papaya
70,54,46,37.13663972957474,96.4173701978044,6.919342407,139.6462674497081,papaya
44,56,49,43.376624354999635,96.09831614270252,6.519779582999999,46.942638406450534,papaya
34,68,51,25.317526917120528,95.17782639804156,6.687088097999999,46.5324360722618,papaya
50,59,47,42.37806545364779,84.54599477780852,6.747975732,226.52809174640896,papaya
39,70,52,28.333167887682237,93.9015001119063,6.65149129,40.04188536997478,papaya
34,61,49,30.353683281773662,100.0,6.502675132,108.57327710265602,papaya
44,60,55,32.96445253585582,91.98867786136448,6.825371185,81.74797207070004,papaya
31,62,52,31.235152708501836,100.0,6.99104104,179.71522230255547,papaya
65,62,51,33.232008344384596,98.94536017463979,6.5116248410000015,187.95605618214188,papaya
44,57,53,45.58644072698731,81.05462280976155,6.93172108,64.27486621134184,papaya
50,47,48,29.178554381045743,93.43046423020616,6.712772332999999,215.52033888508015,papaya
43,50,48,25.350413760598197,91.8522647615439,6.63016515,167.1959401687361,papaya
60,46,53,19.92682081547798,86.93251588186001,6.761953186,192.86649372842348,papaya
70,68,55,41.391498769138764,91.8425536565434,6.691202286,92.09511569552521,papaya
59,62,52,42.65909585505271,100.0,6.608667683999999,102.35447064940385,papaya
60,58,51,37.581007913358214,92.35146770617129,6.840802254,178.64889468811455,papaya
42,60,47,38.24547614924825,93.4662629910439,6.834808347999999,117.5068923299498,papaya
35,66,47,36.02278204916864,99.99725849652296,6.953439161,47.14294740345146,papaya
34,65,48,39.024374333669414,94.26269929217048,6.665024507999999,180.64807280508208,papaya
36,54,46,37.734143162709046,100.0,6.662875839,223.48842205071213,papaya
39,64,52,24.481510052473293,87.99728115937565,6.678695788,78.14206054554272,papaya
37,52,47,41.82558894842924,93.20265104438295,6.54277684,215.66900945245345,papaya
33,47,46,28.496946578459895,100.0,6.839443833,219.51888893592084,papaya
34,48,48,38.677685906151744,89.90721736243646,6.805277038,169.1349178450912,papaya
49,54,50,23.194024367510416,94.85550582167443,6.762522087000001,89.92783638528957,papaya
40,65,49,33.30560053314397,82.35506209901342,6.678449317999999,161.8056890837255,papaya
68,52,49,25.499495663918157,98.6333589467906,6.577192175,45.00897234694485,papaya
50,46,52,27.491662805060397,92.15886407295038,6.734005647999999,71.39350341221734,papaya
65,63,50,32.60292195826011,89.62828070792975,6.524459342,87.11513125548935,papaya
40,49,47,40.18093298242861,98.05241924345859,6.501521192,232.20604374956605,papaya
42,53,48,23.397580410849834,92.38389962194677,6.758479569,250.0341800556626,papaya
49,55,51,26.326531969183716,88.04650957528631,6.676578778,131.20724851848684,papaya
59,62,49,48.039493599244864,91.82587287274681,6.941496806,103.90782786312302,papaya
63,58,47,29.147308536513584,88.95258839207202,6.864143752,147.05950015943407,papaya
70,65,52,26.208018217492643,99.49446701600237,6.583528529,68.41304020900552,papaya
63,50,52,24.087844849939614,100.0,6.751747609,135.4069234366607,papaya
40,64,47,29.75870652908684,94.73443569484805,6.893509446,79.83045145680077,papaya
63,58,50,39.96745529527612,96.6149370468143,6.720744449,30.489223662723322,papaya
45,58,49,28.627795665254823,88.59415327126212,6.827812549,85.53822047478835,papaya
66,69,47,24.416917177443874,84.07805465432698,6.912299695,73.74692163561785,papaya
54,67,52,39.56984600979943,84.75303346018256,6.586107335,124.32186632855945,papaya
69,67,52,26.875818543250258,88.0098770129198,6.827305908,102.68812928609809,papaya
67,68,49,40.17421917313981,92.99911577879766,6.821774589,130.04035013312753,papaya
45,57,47,22.997211719664612,93.76193115111867,6.656458831,149.36666347600243,papaya
56,50,52,35.73778664664016,90.3540770988533,6.770384816,80.32666148881546,papaya
70,50,53,39.62017153962282,87.22895820813329,6.933809742999999,178.53257594525834,papaya
44,47,45,41.820775911300686,91.95844691768208,6.579441304,224.54922139703137,papaya
50,60,47,36.78896042910061,86.17960104929152,6.92791761,78.09115153726592,papaya
52,51,53,39.78132365796651,84.07382289429614,6.985804083,201.69691297066396,papaya
35,68,45,46.67928821281622,82.79815290443051,6.612429546,235.1543119863946,papaya
68,69,52,21.8383325479298,96.58229110825425,6.813383387000001,70.49299079383735,papaya
32,55,52,38.971342960417296,97.01649094583023,6.967759599999999,173.83866231076374,papaya
32,55,51,28.652631202433117,84.40090151812612,6.57398033,62.687853482537164,papaya
48,62,47,29.537194267203585,90.07346477255754,6.803094965,165.1110067899723,papaya
39,69,53,30.45198194975705,83.25188017130519,6.964955435,245.08280884530473,papaya
49,61,45,37.718195703473434,88.00639461508052,6.764213299,227.6950183549559,papaya
48,57,54,30.345261359178984,90.64890189106049,6.617703177999999,139.27031093905856,papaya
69,66,49,39.45496466945399,91.83924935735195,6.52711001,91.98622853610227,papaya
53,55,55,33.8425048975665,82.43522165988107,6.709668804,226.70135788162673,papaya
38,61,52,30.4657004324574,100.0,6.620729882000001,63.010721174340496,papaya
57,64,55,23.08406962043878,87.19036403654562,6.583760498999999,70.06173296124689,papaya
51,57,55,27.367760373550887,81.3558840923505,6.6764073370000006,106.69690250650109,papaya
56,65,45,41.503549800742164,97.2379005423845,6.751298936,225.46442067649693,papaya
54,66,52,39.68140562982825,97.42752272744067,6.867554147000001,111.45987332484108,papaya
58,55,47,24.654308450786214,95.27576169010175,6.7424900270000006,252.29561508131434,papaya
68,70,54,36.097529655037235,99.56108519724881,6.986228647000001,53.41062871670933,papaya
42,59,55,43.42977301033132,89.9602316321624,6.979102243,155.52909186748872,papaya
43,64,47,34.640493588492554,85.31898524173627,6.8256647820000005,111.09227222486612,papaya
35,67,49,45.78448766396425,100.0,6.617066674,229.343452437698,papaya
56,59,55,41.99803608803014,96.36576095569627,6.551892637999999,190.66435556333926,papaya
39,64,53,19.153549605124933,88.14922594940757,6.598860305,208.66004370618253,papaya
18,30,29,29.300494346934155,87.37078834704779,6.4200187170000005,216.59928614882622,coconut
37,23,28,27.34658604213962,99.2305382933941,5.7400545670000005,224.07408709480697,coconut
13,28,33,29.998752071508534,88.56288648829513,5.686972967000001,132.38701684573388,coconut
2,21,35,22.690883300422957,81.68177614332791,6.293662362999999,164.72032246001285,coconut
10,18,35,24.281273081395145,100.0,6.381975465,184.2837508029435,coconut
7,11,32,30.76358971793694,91.74681489741283,5.542169138999999,188.26177104741876,coconut
39,5,31,28.53650806260741,92.69593325485529,5.551963184,170.13389018012623,coconut
34,6,27,29.594513865960284,89.08475447184375,5.8607404810000014,164.13247833947509,coconut
31,30,29,21.765854615212515,96.12951526752065,5.558807063,166.62476945453764,coconut
25,7,35,28.607160641481716,100.0,5.55771171,181.10449773003376,coconut
16,18,26,23.889928679969607,99.8880178986401,5.568365926,142.00750500191694,coconut
26,10,33,28.830815374266635,100.0,6.07071786,192.31957738235207,coconut
27,8,32,28.827845687749548,96.92160271941157,5.627860548999998,150.44720997339246,coconut
37,18,30,23.215036943686336,100.0,6.38488418,159.29111892720937,coconut
19,15,34,21.439057032138052,100.0,5.6858890660000005,227.5013160595016,coconut
0,19,33,29.60855052804289,87.58828226838851,6.234458417000001,218.39051475235334,coconut
31,20,26,23.91187176697998,87.95525939136475,6.443168642000001,196.20914435509619,coconut
9,17,32,24.92554399434893,87.30719110800993,5.842317989,158.90981423902056,coconut
22,11,29,26.373364287849018,94.56014707892946,5.955742971,234.42579170263028,coconut
31,6,26,27.483785724921177,83.06762295303545,5.741367375,174.37119111529796,coconut
34,6,30,23.047594147068654,100.0,5.948342571,165.86867759083958,coconut
24,6,32,23.850886099046413,80.1955412907498,6.387067562,179.83584570637086,coconut
1,8,26,28.448932775397587,94.98782679582335,5.562911913,147.08891939320932,coconut
31,13,33,26.68326631301935,96.87410119960816,5.85971872,219.70733305406208,coconut
10,9,28,30.829869421859055,99.23659032046572,6.282955072999999,133.34750822163045,coconut
36,27,26,29.294573879013036,100.0,6.25449571,165.7073569917189,coconut
38,24,33,30.558690973991535,97.87280196326239,5.973853124,134.53089557909527,coconut
11,6,25,28.84844117968569,91.2048455577218,6.081568052000001,166.4697554520992,coconut
16,14,30,27.386438576123993,99.73100632454155,6.37466756,219.22661452310842,coconut
33,14,35,24.657567726026976,100.0,6.027707171,135.4007385922132,coconut
16,6,29,29.36674542730904,94.10029123460852,5.868285082000001,123.53839140322961,coconut
32,11,31,21.135615173544583,94.21605777533951,6.205931637999999,129.83719280246473,coconut
38,14,30,22.836823099917318,83.5302225993385,5.5707453860000005,196.54864167965982,coconut
8,6,33,33.158465024198634,94.6858363662536,6.095261012999999,152.96796333015763,coconut
23,6,33,24.535973136648558,91.84445644621556,6.025789594,210.94130827473631,coconut
29,25,35,26.637465653736427,100.0,5.542873799,172.18132844515796,coconut
24,14,33,32.88476552450485,87.57888473912448,6.366219551,216.73125225222606,coconut
32,12,30,21.166206795696127,95.26516354984284,5.579845008,200.00753930168824,coconut
30,25,31,29.026185743689382,99.09738609671835,5.804965067,200.30170492173127,coconut
14,21,35,32.857536908651866,83.32914553911718,6.121005506,177.34584220861404,coconut
27,22,29,28.178426882931767,84.8807188033692,6.000248647,149.44445959746528,coconut
40,5,29,25.70770987013838,100.0,5.820978791,159.95994337889059,coconut
17,11,32,33.38601967264543,85.64575567487245,5.620733794,145.3946736974607,coconut
30,30,35,26.835772505795557,100.0,6.001936419,183.13281324811712,coconut
28,10,30,34.31409174460005,91.57423362456244,6.305740522000001,181.8848647686617,coconut
39,7,29,29.336621662656718,100.0,6.362544111,142.58762242711055,coconut
32,20,35,25.209489685829638,100.0,5.588655387,140.85008433736687,coconut
7,15,32,29.786057750132624,95.46742881429377,6.182232762000001,156.02093283734015,coconut
29,17,29,24.716872702610267,93.48123764924631,5.959493188,191.63356260836474,coconut
34,15,34,30.708578873681173,88.41526101023372,5.677282677999999,215.8002306466969,coconut
14,23,25,25.865668028784956,97.00602347867093,5.6121227970000005,140.72275669011444,coconut
18,19,29,31.51159491322015,84.882498203039,6.206077742000001,144.64717602571872,coconut
7,21,35,29.68050889477453,100.0,5.764812076,124.83337676538257,coconut
24,27,34,31.153667756142553,95.17236844068218,6.203376525,140.60729002045218,coconut
39,29,29,30.231231348665013,87.51271347970578,6.143662699,210.43046128141097,coconut
29,8,28,31.104384049708386,83.6766308728237,6.100429497,197.02377009919286,coconut
10,24,27,30.53392028618013,87.68376374086722,5.7084096010000005,128.65872397308013,coconut
0,29,32,27.329801177641198,100.0,5.868255858,187.1561733229953,coconut
32,11,31,28.368803255910677,88.57647004188914,6.461225827000001,132.47795299833547,coconut
37,10,32,23.99511750239506,85.73914173198582,6.165084855,228.34314114144019,coconut
20,29,27,27.408053991281403,86.40576312450983,6.047044342,173.6301907685119,coconut
31,29,35,31.641935725658087,92.96972043056591,6.137102505,156.8159530315717,coconut
17,30,27,29.8961736856439,97.95334948290159,5.894027065,224.70838636257903,coconut
1,12,30,31.116848735333498,95.38260224003595,5.56222383,142.62769296910218,coconut
6,13,29,24.89083347531906,98.27157357228376,5.832608027999999,194.91883645452364,coconut
15,28,32,28.982066495761426,100.0,6.2185718739999984,232.1071698220134,coconut
27,24,29,23.645337960239615,89.28792269357487,6.142010637,194.57608962905118,coconut
3,23,30,28.35367169488408,96.0032004210253,6.078807239,195.44922886211623,coconut
8,26,26,30.267233051023013,92.94815891733353,5.702484758,210.07410095789132,coconut
20,28,26,28.177248291452646,97.23720187282274,5.547594847,184.93256754461873,coconut
26,18,27,27.775218006301706,85.4122332850537,5.836075368,125.43705999239754,coconut
1,6,35,23.57649590736144,93.87704756626526,6.231662767,158.81755309390707,coconut
27,30,31,33.847032516951515,89.2889878386874,5.718120393,153.10193303768858,coconut
23,7,34,28.999477013477865,99.78971871569937,5.852038202,126.12765477224755,coconut
0,26,31,24.281029593714344,87.9880544512055,5.547933273,210.6248347885168,coconut
38,6,25,21.50031497900227,92.72976513441981,6.156259104,202.68732438475874,coconut
25,12,26,32.91986971693259,100.0,6.436314406,117.25027538068655,coconut
40,5,32,22.090460698229563,98.99889273170163,5.981169595,145.50719284582775,coconut
0,19,31,23.15765456774768,99.55137624845496,6.271952832999999,178.52908092786444,coconut
26,9,32,27.59477833778787,91.50377755444094,6.470465614,152.5169745825577,coconut
35,30,34,25.398102571510062,91.65456949861824,6.141502001,167.49208618447608,coconut
19,30,30,25.486414949936744,81.82151019734718,5.826381164,227.49673378576657,coconut
31,13,33,28.96098876475189,100.0,6.342463714,130.61037941115615,coconut
17,29,26,24.32821513674073,100.0,6.071897347,210.0896976880016,coconut
2,30,30,28.156153011098176,100.0,6.331051715,221.79111649633813,coconut
30,13,25,23.10909962248684,88.09513867980752,6.413184638,156.33873282931782,coconut
8,15,33,33.5123455464466,100.0,5.50158009,209.12013418006293,coconut
18,12,35,28.735853342443008,94.87384789408219,6.338720873,147.9375154689416,coconut
8,28,30,27.19311990053928,96.67953153213273,6.015672239,119.53919757771666,coconut
40,22,29,25.08373944844166,99.61609733836794,5.735364307,158.0035990236187,coconut
27,10,33,25.324839799566423,97.50681427015486,6.465906333,150.2298785330573,coconut
21,20,31,21.639892468383565,97.27649412118275,5.855457599,162.12649075340505,coconut
3,9,35,23.607054867945426,100.0,6.318552972999999,231.972068929674,coconut
22,16,27,30.998440168505148,90.36000636449506,6.006784979,202.42629323280988,coconut
27,8,30,26.893345264876967,88.6113074712551,6.008386282999999,223.86400627041928,coconut
22,8,33,26.409428031085007,87.79636436618647,5.665785202,219.42134903586717,coconut
28,27,32,27.57272188344959,100.0,5.764615485,176.99901290430978,coconut
23,21,26,29.512624505660874,100.0,5.901495543999999,153.53167570285004,coconut
37,5,34,24.18108501544865,100.0,5.779032666,155.61418591011818,coconut
19,26,29,23.29099603873847,100.0,5.67154928,161.90230525022022,coconut
133,47,24,24.44877706616608,85.45252165349362,7.231324765,82.94758084302417,cotton
136,36,20,19.342532703699558,78.86609485815552,6.925412377000001,83.8636071783067,cotton
104,47,18,20.322673828662275,80.02219298969378,7.633437412,80.98355939724883,cotton
133,47,23,23.844462399918648,75.40781030394356,6.827354668,107.65589818751408,cotton
126,38,23,27.248070292602673,82.48214209736204,6.176716425,106.97214938517175,cotton
126,50,19,21.97760920832398,91.65537165462037,6.6287228360000015,90.4128284549657,cotton
113,41,20,21.775937089204962,87.18869295605748,7.256877571,108.25565420840749,cotton
121,45,22,20.816818013658704,71.53985581547491,6.443785385,54.76086593277286,cotton
121,47,16,26.34502451298038,77.25355624899906,7.7232401510000015,67.08732247500589,cotton
129,60,22,25.395643506171247,83.11525677511794,5.947448589,60.49933833960434,cotton
107,45,25,21.019500153747007,77.42490885646761,7.2277455160000015,53.38277372613786,cotton
122,59,18,25.196323738762437,81.39772613760573,6.219469084,77.74119186321697,cotton
140,38,15,23.193543306731193,66.32931218680423,6.021439523,72.21301118717709,cotton
102,49,21,27.065125509318847,93.66537751057386,6.253343655,99.36499776539904,cotton
111,40,25,23.590557913918335,78.05979411029276,6.187455798999999,106.15916086908496,cotton
131,35,18,28.631804761889025,85.2841698620585,7.0576933660000005,58.50708115053709,cotton
135,43,16,27.5286878514786,85.04683270711881,6.720449769,101.20497200387182,cotton
100,46,18,28.196071445181516,78.3081266223636,6.4316895060000006,55.54183953958875,cotton
123,39,24,20.207411054462433,70.67627434656798,7.453106264,88.7222335769962,cotton
117,56,15,23.65524393303758,79.4063780833844,7.368258226,103.46632683255136,cotton
121,36,24,22.12116416014204,90.42824217482354,7.352401887,99.23400033146318,cotton
101,58,18,27.175111973055532,91.33945333756307,6.652143699,91.12727088859106,cotton
107,42,24,19.978711034477186,85.75080453811525,6.144631795,89.24261081340782,cotton
100,41,22,26.45070660316472,88.56421652796526,7.318802162000001,96.88455533996937,cotton
125,39,21,23.426262055992975,85.26631043237916,7.954629324,94.93188445378075,cotton
105,60,23,25.175163441411275,72.54436722835761,6.207652157,98.95391946420158,cotton
102,46,19,24.579237516430872,90.04938389218155,6.631005298,74.3111720347667,cotton
131,49,22,24.348244316964735,76.72287090370375,7.306918817000001,84.64589537446186,cotton
139,35,15,22.113512936532025,77.53365548980238,5.898293044,77.92945974787315,cotton
108,36,19,23.468967195537413,73.46652865706993,7.238566893,79.4388586744449,cotton
118,45,23,24.727456921856035,73.537778360905,7.977651226,90.68492840933952,cotton
107,51,22,20.078276373892997,84.07369407076943,5.983075895,76.05098944651638,cotton
125,60,17,27.89622103586997,89.59655925387518,6.785723961,80.06056065930622,cotton
113,37,20,25.350477915246188,81.78789285170058,7.393441155,98.97544469886988,cotton
131,52,16,23.752268247251052,80.62946726170968,6.486068274,94.13846783825166,cotton
115,48,16,27.621768106015878,76.87710579153594,7.175934962,91.8824878971683,cotton
113,38,25,19.310724015472694,82.07875862918289,7.388265887999999,100.30928610805353,cotton
111,41,18,24.309745982225984,80.0999609473474,6.10539819,89.94514055683155,cotton
111,53,19,26.303829742048467,69.79827730567472,6.419536555,98.81823106321085,cotton
122,48,16,28.319768755054355,69.15929468578643,6.307585854,70.33577514936407,cotton
108,46,17,20.299224234603997,84.3209268229904,6.93221485,71.9882985008424,cotton
132,41,22,28.701525107995423,78.98254391739371,7.810865753,104.90393110008985,cotton
103,42,17,20.05930471146332,81.30354904950713,6.527541661,80.23863161415466,cotton
133,50,25,23.48411137444828,73.70510688073206,7.569454601,103.9415216113401,cotton
127,37,18,25.694968561159506,69.94414480158704,7.041065585,88.0497303916193,cotton
110,39,25,26.080759519207128,68.17761161358561,7.208795456,59.246921523477745,cotton
131,38,19,22.745847009019286,75.9663060621017,6.814341946,80.71854503618783,cotton
108,38,24,23.447869780821307,84.01109852488315,7.442217061,64.9670685047177,cotton
122,40,17,27.253250339884804,72.054029984045,6.854558957,67.59023154915286,cotton
111,50,15,28.46007394813619,89.82745186528102,7.884550475,84.11521616879267,cotton
140,40,17,26.777993137461273,83.89587891167119,6.006085786,82.49658454709957,cotton
100,40,20,17.71859584051522,80.26065885453502,7.432043735,71.44101493535473,cotton
123,50,16,26.444301971335612,67.63831851353376,6.498052108,82.02846826937102,cotton
107,36,21,27.275947271193154,84.30996176120887,6.205263534,59.53563616838329,cotton
118,50,19,27.684882140285918,77.36336575967937,6.360812227,55.68537844237348,cotton
103,51,20,23.049811442613972,83.83649206416897,7.0466074339999984,97.4237386757136,cotton
133,57,19,24.605676393172516,81.85182586288309,7.947011366,94.49161619154515,cotton
129,47,20,22.20094713978085,77.8187299727821,6.281913857999999,115.67757723376317,cotton
116,52,19,19.698317922677653,68.10011622061718,6.114525877,69.82816772559599,cotton
114,40,23,27.123904449362378,90.1152835005339,6.7539780610000015,100.41189331802302,cotton
131,60,17,21.889384956875,89.62243676559422,7.4250413160000015,72.75868880936493,cotton
107,43,18,26.92287273635874,84.3603806964436,6.745104394,71.98992329424202,cotton
123,44,21,21.622659783508077,75.60026357629047,7.6411165689999985,77.2424513480376,cotton
112,49,25,22.884159087026614,79.09426588998417,6.470135478,50.92325929845779,cotton
119,44,15,26.845709200492166,87.81952201877925,7.091992365,61.84600527130839,cotton
130,59,19,22.776493701989146,91.78065779344448,6.520403794,79.19060299356755,cotton
127,53,24,20.522272097970674,82.50550897563312,6.127939627999999,69.47913368736367,cotton
134,52,18,20.76228047132046,83.25944289339688,7.994679507000001,78.5328713645622,cotton
109,36,18,25.277142910704775,80.58247359794721,7.524707577,74.49160673680325,cotton
100,48,17,20.765899272476513,92.04054710665886,7.827877817999999,62.563836888303165,cotton
132,52,19,24.575528347844106,68.67835307072994,6.436691764,63.254377169817204,cotton
102,37,25,24.381222518293946,68.62663523971108,5.907930899,86.48919840668786,cotton
111,39,22,26.160830862805838,88.71113634661681,6.135025006,83.67807451665335,cotton
117,51,15,27.21078903250364,73.14347051671645,6.044556594,98.92822719265644,cotton
136,36,24,26.413726954005263,86.312800341231,7.59781958,93.00305757508423,cotton
134,56,18,19.416970730462957,76.34875094029312,6.691268104,55.54769953954228,cotton
112,54,15,21.54239324750641,88.2224709522585,6.1754923060000015,63.41766613302656,cotton
105,56,15,22.422243388797305,80.86452029480742,7.272316208999999,81.81352918182459,cotton
140,45,15,26.863181216439514,71.8094730419686,5.801047545,101.63585383230897,cotton
126,46,25,28.289794926801093,77.1783717799311,6.757457943,59.06677176471237,cotton
106,49,24,25.77837554092786,76.62741770141373,6.983395572999999,71.78197550445964,cotton
121,53,19,26.971037644061965,69.83482269527114,7.976889497999999,77.39000596802941,cotton
108,60,17,17.807312566945875,86.02208505327536,6.558902588,95.62741243303165,cotton
116,56,17,23.39993621888879,76.9016221436556,7.979090365,75.10947767878912,cotton
100,52,19,22.620704798863287,89.40483510849735,7.903528672999999,95.75219318297962,cotton
129,43,16,29.42525938483003,76.3008113701383,6.73210948,92.9769504683827,cotton
118,44,23,25.89657721177225,80.19710031529964,6.6916904760000016,79.80173730126387,cotton
117,43,25,20.05004459920104,87.1299538963242,7.839849298,81.66381726674608,cotton
126,37,21,30.410514325744707,81.78414731164078,6.61448588,90.87847730159532,cotton
120,48,16,26.34789737487386,75.22909661035385,7.456971816,58.41280141059449,cotton
102,45,16,20.62948032944324,86.41110795068738,7.2942193,58.021623117232664,cotton
131,56,20,21.849236163465658,75.00733113067528,7.762647875,83.84800970169924,cotton
114,40,17,21.933138952091113,78.24097914228865,6.363406102000001,68.72438328494768,cotton
101,37,18,25.65638339830786,82.42516306308345,7.63737841,101.8555674487441,cotton
106,46,20,20.677920219782372,84.3028897969224,6.2006719760000015,78.92383659604778,cotton
113,38,20,18.60224713421625,69.5594033674517,6.364729934,70.52552469546333,cotton
102,53,21,25.168390896094053,83.45850712445377,6.913678684,109.15111964176643,cotton
110,39,18,20.646244556232812,66.28112336704115,7.766259768999999,75.43539576251189,cotton
107,58,15,23.1748114640018,79.1732677374915,7.55606399,73.48705967628922,cotton
120,60,15,18.360959781079213,89.1925801558125,7.288377241,61.848690696273096,cotton
89,47,38,27.364132857096415,71.82528771962613,6.002524871,148.99768356269072,jute
60,37,39,27.176734293838955,83.25936476789632,6.033485257000001,180.41462485006542,jute
63,41,45,27.04112214585642,91.04794179743884,7.121933578999999,181.3515089972789,jute
86,40,39,25.226983023348684,87.16128075436691,6.207459637,165.9651700421936,jute
96,41,40,26.433273427598984,80.07778245025739,6.090060478,199.5084632986969,jute
100,35,36,27.53575397725494,76.36685313690899,6.346715209,186.58785735442993,jute
63,37,43,21.529215768804967,77.36450787094198,6.661957897000001,170.49152875774234,jute
70,43,40,22.096528386413254,89.56756270409426,6.176860192,165.18870540334527,jute
67,55,44,27.727373412972646,71.36678673553317,7.251847296,179.2957850234402,jute
